passengerCount,tripTimeHr,distanceDriven,Fare,Tolls,TotalFare,Trips,pickup,dropoff
15,1.700275,46.4200000762939,135.5,26.6499996185303,176.600004196167,5,QN27,BX33
658,131.560423,1909.66000060737,7243,125.269999504089,8036.61002492905,371,QN50,MN40
3,1.803332,59.5299987792969,165.5,15.460000038147,186.96000289917,3,MN36,QN56
30,2.383050,27.8600000143051,132,0,145,13,BX75,BX14
2053,273.458959,5059.33000320196,18133.5,0,21485.6500139236,1262,BK76,QN71
21,2.111107,38.7699999809265,139.5,0,160.5,11,QN06,QN54
31,15.572771,390.680004119873,1907.5,188.979999542236,2279.43001556396,19,QN96,EWR
52,6.718599,175.019999265671,582.5,0,672.1100025177,35,BK72,QN50
1,0.456111,14.1000003814697,39,0,40,1,BX01,BK60
41777,8697.216988,154027.960028157,530132,19786.609869251,637558.790410995,24215,MN24,QN31
163,37.933022,1008.73000097275,2986,0,3363.22000694275,92,QN28,BK33
109,31.506648,655.250004768372,2073.5,0,2204.46000099182,60,QN68,BK83
393,144.879356,4813.33000946045,13246,58.0999994277954,15022.4100036621,245,MN25,BX13
77,28.429986,799.959995090961,2249.5,4.80000019073486,2368.30000019073,43,QN31,BK19
1,0.408333,12.1000003814697,35.5,5.32999992370605,41.8300018310547,1,BX07,QN50
855,168.057579,2991.76000487804,10356,45.2200002670288,11447.4000110626,487,QN31,QN19
852,130.925669,2825.7399943471,9305,15.460000038147,10477.8699979782,446,QN28,BK73
84,10.925816,179.600000619888,680,0,733.099999427795,46,QN60,QN25
63,43.824149,1217.48999881744,5049.48000335693,392.879999160767,6019.19003295898,43,QN76,EWR
14,1.920274,57.5799999237061,167,0,183.39999961853,7,QN26,QN06
2547,458.646029,8483.55000314116,29362.5,5.30000019073486,34107.7600288391,1564,QN31,BK69
236,70.509392,2041.18000233173,6828.5,649.309997558594,8295.83012390137,134,QN76,MN33
9,2.991108,75.8599996566772,227.5,5.32999992370605,256.229999542236,7,BX63,BK69
1164,81.152196,1059.38000050187,5280,5.32999992370605,5994.78000402451,747,QN26,QN28
59,19.985819,332.20000115037,1143,0,1300.73000717163,35,BK63,MN12
6,2.285553,57.6999995708466,172,26.1199998855591,227.330001831055,6,QN08,MN19
5,0.433333,9.02000045776367,30,0,30.5,1,QN18,BK93
15,2.225830,42.4299998283386,143,0,158.799999237061,6,BX17,MN13
1,0.555000,16.3999996185303,47,0,53,1,QN55,QN49
12,2.352495,72.4299998283386,252,0,286.400001525879,10,BX49,NYS
11105,1433.417425,20250.3699921817,81738.5,0,96321.5400524139,6595,BK33,BK61
643,189.507348,4447.40000015497,13630.5,90.0799989700317,15382.5000076294,370,MN20,BX06
1,0.560555,21,57.5,0,59.5,1,BX03,MN28
754,121.964551,1724.57999971509,6629,0,7821.94001674652,438,BK78,BK63
157,31.493018,784.610002040863,2414.5,0,2617.08999824524,93,QN63,QN54
1,0.190277,7.40000009536743,21.5,0,22.5,1,QN49,QN34
17804,3344.343174,40983.5900253206,169192.5,27.2299998998642,197960.080160618,10465,MN14,MN50
80908,15627.371221,232784.119961463,861726,77378.4695509151,1092353.66972661,47091,MN13,QN31
122,15.171914,197.829999804497,845.5,0,956.710000991821,74,BK79,BK75
5,1.029999,36.8999996185303,102.5,0,117.299999237061,3,QN55,QN47
3,0.724999,23.8000001907349,68.5,5.32999992370605,81.4900016784668,2,BK29,QN63
746,116.751794,1680.27999937534,6575.5,0,7528.34000110626,414,BK35,MN27
6158,904.909459,12686.5600035936,50041.5,0,58118.0800323486,3505,BK68,BK78
4,0.452500,16.1000003814697,44,5.32999992370605,49.8300018310547,1,QN34,BX44
42,6.124987,140.669999599457,466.5,5.32999992370605,498.330001831055,26,BX63,BX55
201,52.585231,854.430001378059,2976.5,15.9899997711182,3445.00999736786,122,BK35,MN19
51,21.946654,649.76999938488,1780,163.109998703003,2131.59003067017,34,QN76,MN01
2,0.760000,11.5,57.5,0,59,2,QN02,QN46
710,170.051798,3507.55000340939,11229,544.769996643066,12733.1901283264,390,MN32,QN25
3,2.382776,50.8000001907349,156,5.32999992370605,173.330001831055,3,MN99,BK50
1683152,250919.732375,2130284.46817277,11708844.8100047,1223.57999027707,13633139.0770347,1015942,MN31,MN17
71,26.694432,658.940001130104,1997,41.3099994659424,2347.7200012207,39,MN22,BK98
1,0.600000,18.7299995422363,52.5,0,64.0999984741211,1,BK40,MN01
158,31.398025,826.359996974468,2448.5,0,2674.45000457764,81,MN50,BX41
284,83.927438,2621.47999966145,7570.5,79.4199991226196,8628.39999389648,167,MN27,BX10
13,1.730277,42.3900003433228,129,0,149.920000076294,5,BK69,QN97
46,7.167491,180.820000171661,556.5,0,619.890001296997,23,BK75,QN18
3,1.200000,22.2700004577637,73.5,0,82,2,QN97,MN15
5874,428.860025,4829.40999870747,25399,0,31506.2799968719,3462,BK68,BK64
1,0.537500,15,43.5,0,44,1,QN76,QN43
1,0.628611,13,38.5,4.80000019073486,53.7599983215332,1,QN48,MN98
16,3.538331,48.0300006866455,178,0,200.000001907349,8,MN30,BK35
1,0.343333,11.3999996185303,33,5.32999992370605,38.8300018310547,1,BX28,QN63
5134,842.344954,11937.3699967414,46961,0,55480.150036335,2983,BK69,MN22
301,66.396606,1797.2099981308,5324,100.209999084473,5996.8800163269,150,MN28,QN22
22,5.644994,183.130000114441,535,10.6599998474121,581.710006713867,13,QN03,QN72
4,0.766666,10.0800000429153,40,0,42.5,2,BK17,BK63
5,0.733333,28.6700000762939,76,0,92.3000030517578,1,BK31,BX05
3116,440.385670,9672.81000319123,34881.2699985504,8362.12995576859,48372.4399175644,1858,QN72,MN33
66,28.162202,647.989998102188,1992,154.039998054504,2311.78004455566,49,MN50,QN61
183,42.044133,1042.14000201225,3170,0,3553.44000816345,91,MN01,MN22
1,0.731666,18.8999996185303,57.5,0,70.1999969482422,1,NJ,QN49
8,0.903055,13.7300000190735,51,0,65.3000011444092,3,BK88,BK98
5,1.878887,41.7099990844727,127.5,5.32999992370605,146.130001068115,3,BK09,BX27
3,0.850000,18.5100002288818,57.5,0,58.5,1,BK79,MN35
6,1.601388,32.6899995803833,108,5.32999992370605,115.330001831055,2,BK91,QN17
3525,938.350017,14509.7200067267,51153,1039.96999263763,59784.0801625252,2094,MN09,QN31
640,108.751254,2759.41000089794,8701,20.789999961853,9641.0599937439,356,QN31,QN62
20,5.870272,182.249997138977,513,41.5799999237061,585.740009307861,12,MN03,QN53
4,1.853609,26.9900000095367,94.5,0,100.5,4,BK96,MN28
1,0.626111,11.6000003814697,37,0,38,1,BK41,QN56
16,1.712497,29.0499994754791,113,5.32999992370605,127.080001831055,9,QN21,QN97
2,1.150000,27.3599996566772,81,5.32999992370605,98.2000007629395,2,BX63,QN19
1,0.850000,16.6399993896484,50.5,0,61.0999984741211,1,QN61,BK21
3670,592.770186,8526.7600040324,32183.5,5.33999992348254,37730.1800251007,1847,MN22,MN99
2866,501.367967,7997.28999751806,28845,212.189998626709,33667.6200180054,1679,MN32,MN30
570,260.342081,5733.96999073029,17647.5,449.930000305176,19460.3001098633,340,MN17,BK93
69,14.948598,322.910000801086,1035.5,0,1096.25,39,QN60,BK76
47,13.290267,256.580002903938,837.5,0,899.970001220703,26,BK32,BK82
59,9.657210,220.090000629425,1181.5,78.8899993896484,1398.53002357483,32,QN21,MN22
1,0.266666,10.6700000762939,30.5,0,31.5100002288818,1,MN30,QN97
57,11.077764,306.23999786377,915,130.599999427795,1137.31002044678,30,MN35,QN63
3794,398.687086,5689.38998533785,23558.5,6.32999992370605,27432.9000005722,2380,QN31,MN30
4,2.002776,62.4999990463257,169.5,5.32999992370605,187.389999389648,3,NJ,QN76
11,1.833332,40.6900005340576,126.5,0,136.299999237061,5,BK34,BK72
1,0.333333,15.6899995803833,42,5.32999992370605,48.3300018310547,1,BX22,QN25
21,2.873606,47.1499997377396,170,5.32999992370605,183.430000305176,13,BX43,BX03
2,1.515833,26.2000007629395,85.5,0,86,1,BX05,BK37
6,0.891110,21.0699996948242,63.5,5.32999992370605,76.9900016784668,2,BX55,BK37
3,0.561666,17.5999999046326,51.5,0,53.5,2,QN23,QN53
22,14.188049,591.999998092651,3222.75,89.0799999237061,3649.2799911499,18,QN49,CT
19,4.373328,148.450000286102,430.5,0,461.220001220703,15,BX63,BX13
1283,218.206664,3298.54000398517,12586,406.729998588562,14543.2500143051,701,QN50,MN19
10,3.792495,80.7899985909462,250,42.6399993896484,325.670013427734,10,QN08,MN40
13218,3837.076163,75875.6100266874,244219,14466.1699122339,299687.341812134,7767,MN17,BK40
432,28.765724,341.649999901652,2016,0,2362.97000026703,268,BX63,BX14
150,42.335237,832.799996376038,2695,9.60000038146973,2977.0800075531,98,BK38,QN19
14,3.257221,73.3399996757507,225,10.6599998474121,269.440000534058,6,QN38,MN25
5,0.700000,19.1399993896484,55.5,0,56,1,BX55,BK32
19576,5147.711889,78240.5000056643,282183,3560.3199672699,329869.800459385,11446,BK37,MN17
794,175.316483,4524.74000039697,13824,15.9899997711182,14971.4799957275,493,MN12,BX08
49,5.247211,99.4600012898445,360.009999999776,10.6599998474121,438.320003280416,28,QN25,QN95
10,2.061943,54.9300003051758,165.5,26.6499996185303,246.150009155273,5,QN71,BX31
715809,50295.729671,622700.919418724,3089930.76999998,503.859997479245,3832570.72802281,416480,MN22,MN20
49,15.888045,237.499998271465,857.5,10.6599998474121,954.509996414185,27,BK58,MN17
9,5.390274,121.370000839233,372.5,20.789999961853,454.650001525879,9,MN99,QN38
13,2.409996,66.8399996757507,200.5,0,219.020002365112,10,BX99,BX39
10,2.237777,70.4699993133545,201,10.6599998474121,239.200000762939,5,BK75,BX75
11654,2822.460219,48380.9300108403,165809.25,13685.6399259567,205405.05089283,6718,MN12,QN72
20,2.169714,24.7699999213219,125,0,141.800000190735,16,BX06,BX01
1619891,223540.420705,2308639.75818444,11184149.3300004,735.649994870648,12981425.6568515,944390,MN12,MN17
462,114.329886,2344.20999699831,7560,0,8076.69999313354,286,MN14,BX33
8488,1734.617073,37180.1800348759,120256.5,1777.83998394012,133809.170248985,4607,MN22,QN29
2595,920.954698,15272.6099937111,52020.5,263.319997787476,58355.6100215912,1529,MN12,BK78
38,7.163326,156.440002441406,493.5,0,532.5,18,BK61,QN18
415,187.320747,3439.96999943256,11167.5,26.6499996185303,12156.7499876022,246,MN14,BK82
2,0.951110,28.9400005340576,82,10.6599998474121,94.1600036621094,2,QN50,BX03
7,0.382222,12.9899997711182,39.5,0,41.5,2,BK72,BK97
737,268.228171,6728.22000783682,19982.5,867.949995994568,22583.0101776123,434,MN31,BK25
692,249.369307,5145.0599950552,16158.5,68.8999996185303,18298.1800117493,375,MN11,BK61
300,49.814922,1471.84000182152,5447.93000102043,73.5599994659424,6099.45002818108,191,BK82,JFK
218,59.017733,1023.89999973774,3429,5.32999992370605,3973.65998935699,122,BK72,MN12
3,1.120833,35.1000003814697,97.5,0,113.599998474121,2,BK75,QN44
1157,312.699736,5751.43000793457,18849.5,333.259998321533,21020.8200626373,677,MN32,QN20
183,57.376901,1414.2799987793,4282.5,21.4899997711182,4719.00999832153,121,QN68,BK32
70,6.396096,143.279999732971,497,0,548.029998779297,38,QN60,QN41
50,17.430824,429.949997901917,1423,126.439999580383,1689.64003372192,28,QN76,MN06
640,62.619856,845.009998477995,3700.5,0,4393.01999521255,359,BK89,BK73
2,1.221110,31.6000003814697,93.5,0,101,2,QN01,BK41
23,6.430828,158.189999580383,472,15.9899997711182,559.990005493164,11,MN99,BK31
14,2.876109,61.9400005340576,190.5,0,213.400001525879,5,QN76,QN71
242,53.901339,802.089996814728,2904,4.80000019073486,3322.37000560761,130,BK35,MN20
977,260.308939,7148.07000505924,20935.5,955.369994163513,24634.0400886536,567,MN19,QN48
1068,238.749196,3628.43000072241,13118.5,10.1300001144409,14487.5299930573,620,MN40,BX35
215,21.653838,357.799998641014,1463,0,1630.43999862671,134,QN22,QN37
1,0.368333,11.3999996185303,33,0,34,1,BX22,BX52
7,1.876109,39.6500002145767,126,0,145.700001716614,4,BX08,MN27
3046,596.578208,10704.4399937764,36475,446.68999671936,39794.8800487518,1757,MN32,QN50
195,68.033286,1810.65999352932,5284.5,210.019998550415,6213.49002838135,115,MN25,QN52
33,12.225273,220.380001604557,734,57.5699996948242,832.120014190674,18,QN52,MN17
1,0.404166,12.3999996185303,38,0,47.4000015258789,1,QN18,QN15
1,1.016666,41.0800018310547,165,4.80000019073486,185.300003051758,1,QN56,NYS
213,39.300228,653.210002183914,2317,0,2708.92000389099,124,BK63,BK76
24,4.847775,124.469999313354,371,0,407.720001220703,8,BK63,MN36
1,0.275000,5.40000009536743,18,0,19,1,BK17,BK91
1,1.036111,18.3999996185303,59.5,5.32999992370605,66.3300018310547,1,MN35,BK88
15,4.187496,93.139998793602,286.5,2.44000005722046,326.039999008179,9,BX28,MN23
75,13.472488,426.340000152588,1227.5,0,1309.71999740601,35,QN70,QN07
33,9.793047,221.460000038147,687,0,760.150001525879,21,BK75,BK17
6,2.656108,69.089999973774,194,12.8299999237061,212.330001831055,5,QN33,MN12
2,1.305555,21.6900005340576,73.5,5.32999992370605,86.9099998474121,2,BX29,BK76
38,11.638322,282.379999637604,835,0,924.64999961853,25,QN60,BK73
2,1.738888,34.2299995422363,107.5,5.32999992370605,149.279998779297,2,MN22,BK99
12,4.161110,121.329999923706,343,10.6599998474121,389.959999084473,5,MN06,BK17
269,66.974384,1183.66999818385,4088,87.4300003051758,4653.17999649048,168,MN23,QN96
1,0.625000,18.2999992370605,53,0,54,1,MN03,QN56
7,1.811386,31.1600003242493,111.5,0,131.299999237061,7,BK72,BK85
32,3.763326,76.960000038147,266,0,291.75,19,QN37,QN55
2,0.752499,22.25,65.5,0,67,2,BX13,MN11
355,120.393812,3312.19999659061,9723.5,563.419995307922,11420.6200790405,190,MN15,QN45
19,3.927217,124.619999885559,353,5.32999992370605,390.629997253418,9,BK41,QN27
1043,283.525902,6528.36999806762,25744.7999992371,1057.58999156952,30279.0602912903,558,QN95,MN24
1,0.383333,14.2600002288818,40.5,0,41.5,1,QN34,BK96
17,1.662775,28.8600000143051,103,0,115.450000762939,6,QN97,MN12
2,0.651944,15.5,47.5,0,48,1,BK95,QN06
1287,119.781110,3232.0400094986,10735.5099999998,3542.20997714996,15455.0499105453,735,QN72,BX39
1075,272.464760,3947.71000415087,14427,117.259998321533,16846.7800378799,592,BK77,MN13
327,117.325207,2911.17000094056,8562.5,666.839995384216,10279.0501060486,179,MN12,QN06
24,9.506381,234.170000076294,703,31.4499998092651,821.140003204346,16,BK32,MN04
1008,292.013395,6874.77999457717,20843.5,380.299997329712,23751.2700662613,540,MN22,BK25
22,4.575551,87.4200000762939,292.5,0,340.050001144409,14,BX27,MN20
1,0.682222,19.1000003814697,54.5,5.32999992370605,72.9899978637695,1,BX41,QN07
3,0.598610,20.7000002861023,59.5,0,65.75,2,BK30,QN71
5,0.550832,16.8099999427795,53.5,0,56.5,4,BX03,BX52
47,7.216098,188.159999847412,1356.5,145.019998550415,1687.12002086639,31,QN21,MN21
19,3.724997,43.0699992179871,178,0,211.299999237061,7,BK50,BK75
45,4.408043,104.170000076294,350,0,387.000001907349,27,QN23,QN27
10,3.324997,96.4000005722046,286.5,0,326.25,9,QN38,MN28
1,0.836666,30.7000007629395,200,0,260,1,BK96,LI
122,34.179415,844.549998044968,2589.5,0,2969.75999641418,80,BK64,QN17
8,1.973053,33.2599997520447,118.5,0,128,6,BX37,BX34
504,92.968503,1804.05999875069,6062.5,31.4499998092651,6613.95000505447,286,QN50,MN27
239,21.248274,290.840000450611,1291.5,5.32999992370605,1490.18999767303,137,QN23,QN22
4,1.103610,32.989999294281,97,5.32999992370605,123.789999008179,3,BK45,MN20
21,9.231107,185.449998140335,585.5,21.3199996948242,641.4700050354,13,BK82,MN33
8,1.691666,21.7099997997284,89.5,0,94,4,QN45,QN52
2,0.783333,18.1600003242493,55.5,0,57,2,QN56,BK68
237,92.544392,2476.5499830246,7187.5,477.639999389648,8588.79008102417,143,MN12,QN42
47,9.234157,235.159998655319,703,5.32999992370605,750.830002784729,25,QN61,QN63
5,2.089443,72.8399982452393,200.5,15.9899997711182,250.050003051758,4,BX39,BK85
76,20.361647,433.960002183914,2188.5,99.6799993515015,2566.62002277374,55,QN21,MN24
9,1.833332,51.9800004959106,149,0,160.200000762939,4,BK28,BK76
171125,20714.131059,275019.369826769,1163054.39999962,210.879998126999,1346503.13088417,101872,MN12,MN34
1645617,102220.872567,1154845.51973859,6455006.88000119,489.859997265041,7879676.26585209,963254,MN12,MN14
436,59.040178,907.340000033379,3490.5,0,3910.20000934601,248,QN28,QN21
197,29.037740,589.630000591278,2012,532.81999540329,2764.23998832703,111,QN71,BX34
92,25.708589,625.299996137619,1912,122.029998779297,2285.6900100708,51,QN31,BX06
6,0.766388,24.2000007629395,69,0,81,2,QN96,QN51
6,0.800000,27.0899991989136,76.5,0,89.25,2,BK75,QN49
4789,522.331155,7129.79998898506,29705.5,0,35738.4000091553,2712,BK78,BK69
73,18.272485,419.340000629425,1300.5,37.3099994659424,1488.82000350952,41,BX39,BK73
1,0.657777,16.2999992370605,48,0,50.5,1,QN44,BK73
6,0.366666,14.0299997329712,38.5,5.32999992370605,53.7000007629395,1,QN38,BX09
842,267.698133,6736.0400159359,20619,632.859996795654,23562.9901514053,521,MN22,QN54
73,18.917204,400.639999389648,1282.5,0,1383.28000068665,47,QN29,BK09
2,0.535000,14.5,41.5,0,50.0800018310547,1,BK77,QN15
441,167.412667,4498.01999938488,12949.5,371.539998054504,15014.0100631714,278,MN25,QN51
71,24.498035,546.800000429153,1689.5,10.6300001144409,1877.74001502991,47,BX39,BK38
15,3.508885,66.5999997854233,219,0,241.450000762939,10,BX46,MN33
222,82.305506,1621.52999854088,5215.5,26.6499996185303,5903.98001098633,136,BK64,MN11
605,137.569305,2219.82000339031,7869.5,5.32999992370605,8871.87999343872,360,QN68,BK75
2414,599.528388,9018.2299990803,32435.5,122.589998245239,36994.840051651,1329,BK75,MN17
176,52.553303,1141.37000131607,3543,109.590001106262,4191.45000839233,93,QN68,BX29
1,0.233333,6.32000017166138,19.5,4.80000019073486,28.7000007629395,1,BX26,QN71
49,16.509985,353.529997825623,1215.5,42.6399993896484,1374.4700088501,36,BK83,JFK
102,27.432474,678.53000164032,2084.5,307.049999237061,2588.94005775452,67,QN70,BX06
6,3.160832,67.5400011539459,206,21.3199996948242,238.680004119873,5,QN02,MN12
28,5.578886,99.1800007820129,330.5,0,351.10000038147,10,BK43,BK76
3,1.593332,40.6999998092651,122,0,132.900001525879,3,BK40,MN06
12,1.288611,32.8899993896484,100,10.6599998474121,113.660003662109,3,QN17,BX34
14,1.650830,27.4200000762939,101,0,113.799999237061,7,QN96,BK72
14,7.389441,185.91999912262,528.5,31.4499998092651,624.85001373291,11,MN99,QN35
15728,2613.777287,35328.5700015053,142392.5,15.9899997711182,167653.880172253,9166,BK68,MN23
253,99.813827,2783.03000473976,7927,276.629996299744,9163.68005371094,166,MN25,QN23
21,2.995551,38.0899996757507,166.5,0,196.400000572205,14,BX59,MN22
138,38.159681,764.58999812603,2794.5,141.789999008179,3373.80001926422,87,QN53,MN19
52,10.716099,167.200000762939,612,0,677.639999389648,30,BK34,BK61
220,77.173010,1679.80999851227,5173,0,6025.03999710083,124,MN36,BK09
6,0.518332,16.9200000762939,51.5,0,54,3,QN42,QN35
166,40.493295,1164.2300028801,3421,10.6599998474121,3803.64999389648,99,QN31,QN42
4,0.589444,10.6700000762939,37.5,0,39.5,2,BK93,BK75
80,17.653318,474.159997940063,1423,0,1630.28999519348,44,BK69,BK29
2,0.941111,27.5500001907349,79,5.32999992370605,91.3300018310547,2,BK41,QN37
1,0.919166,18.5,52,0,52.5,1,BX09,QN52
1,0.485277,12.8999996185303,37.5,4.80000019073486,42.7999992370605,1,QN26,BX29
1,0.675833,8.30000019073486,32.5,0,33,1,QN56,QN22
258,17.456319,245.080000072718,1152,0,1387.80999994278,166,BK30,BK31
53,4.673322,77.7500003576279,307,0,382.939998626709,24,BX27,BX08
10,2.368608,75.2799997329712,212.5,31.9799995422363,257.150009155273,6,MN50,QN41
4,2.174166,51.6099996566772,155.5,5.32999992370605,173.630001068115,3,MN01,QN20
2986,198.745114,2343.6999996081,12487.3199977875,0,15233.3399925232,1803,BK35,BK78
114268,24945.679042,351266.250085605,1340213.20000076,19241.889874313,1606614.14146757,66756,MN23,BK37
8,3.271387,75.399998664856,227.5,0,248.819999694824,6,BK25,BK90
1,0.716666,25.4799995422363,70.5,5.32999992370605,77.6399993896484,1,QN19,BX36
3,0.807499,13.5,46,0,48,2,BX27,BK78
36,8.214716,282.690000534058,895.5,79.4199991226196,1049.28002548218,17,QN35,MN01
5,0.836943,17.3899998664856,57,0,59.5,3,BK97,MN27
9,2.451942,78.8000011444092,225,10.6599998474121,240.160003662109,5,BK78,BX37
2,0.732222,15.9300003051758,52,0,58.5999984741211,2,QN52,QN70
9,1.890275,35.4800000190735,113.5,0,126.799999237061,4,BK97,MN19
1,0.449444,11.1999998092651,32,5.32999992370605,38.3300018310547,1,BX59,QN37
4,1.138610,34.6899995803833,103.5,0,105.5,3,QN22,QN66
1,0.269444,3.79999995231628,15.5,0,19.7999992370605,1,BX31,BX30
3,1.203054,19.4600002765656,67,0,69,2,QN66,MN31
101,15.793317,286.829999923706,1081,0,1218.86999797821,45,BX41,MN17
20,3.209997,76.3099994659424,239,0,274.650001525879,9,BK92,QN63
4,0.744999,28.7700004577637,79.5,5.32999992370605,86.3300018310547,2,QN51,MN01
4,1.037222,35.8000001907349,104.5,15.9899997711182,144.01000213623,3,QN08,MN31
34,13.378049,385.440001487732,1117,109.279999732971,1420.3800239563,24,MN09,QN46
118,20.717197,279.330000638962,1142,265.969996452332,1557.66000938416,61,MN04,MN98
11,2.119441,30.549999833107,120,0,133.730000495911,7,BK88,BK91
15,6.215552,146.579999923706,415.5,36.7799997329712,482.890003204346,9,QN33,MN19
3,0.666666,30.4500007629395,80,5.32999992370605,102.430000305176,1,SI00,BX14
4200,1084.228821,29686.1800090671,86274,48.4099998474121,91800.4399852753,2336,JFK,QN23
158,39.519131,947.120004653931,2875.5,0,3223.28998947144,93,BK73,QN56
61,9.874432,167.99000197649,600.5,0,661.749998092651,35,BX14,MN01
1,0.344444,14,38.5,4.80000019073486,49.7999992370605,1,QN22,BX28
27,4.237775,75.6599998474121,252,0,277.39999961853,9,BK43,BK78
5,2.528887,85.019998550415,235,20.2600002288818,291.120010375977,4,QN76,BX62
10,1.853052,38.549999833107,123.5,0,128.5,6,BX99,MN04
3,2.352499,48.0500001907349,147,0,177.900001525879,3,QN56,MN09
34,11.532212,325.769998550415,973,89.5499992370605,1194.93000411987,20,MN03,QN76
8,2.433332,68.7199993133545,200,10.6599998474121,213.660003662109,3,BK60,BX13
1,0.650277,7,29,0,29.5,1,QN02,QN29
56400,9913.665184,152203.270015229,570820.900000572,418.569996491075,673637.530506611,32376,MN25,BK73
146501,16772.843348,251906.309930002,1005422.89999962,126.759998587891,1181477.80060101,88449,MN19,MN33
1,0.571666,15.8000001907349,45.5,0,46.5,1,BX08,BK35
169,55.788009,1199.76000022888,3840.5,83.1599998474121,4575.20000839233,109,BK90,MN06
3,1.075553,33.0999999046326,94,0,114.850002288818,3,QN25,QN03
3,0.426110,8.49000000953674,30.5,0,37.2800006866455,2,QN06,QN18
10,3.767220,78.1300001144409,252.5,0,267.620000839233,9,BK50,BK37
17,3.728609,110.310000419617,314.5,10.6599998474121,374.020004272461,7,QN63,BK30
1,0.220000,7.19999980926514,21.5,5.32999992370605,27.3299999237061,1,BX46,QN47
36803,11543.593725,255112.219987713,789326,103.609999418259,871243.099844933,21391,JFK,BK61
8,1.666665,49.4800004959106,139.5,0,152.25,4,BK32,QN21
497,149.271002,3919.5099940896,11564.5,120.469999313354,13117.6900215149,278,MN24,QN52
524,41.304336,531.699999332428,2484.5,0,2979.19999980927,292,BK63,BK69
519,191.981283,5010.48000156879,14330.5,1298.62999343872,17453.5603733063,280,QN03,MN12
27,1.855827,26.5699998140335,112,0,123.5,12,BX33,BX01
5,0.535831,5.83999985456467,33.5,0,38,5,BX75,BX33
798,93.649478,1389.67000245675,6039,118.39999961853,7184.92000675201,563,BX27,BX27
433,78.364614,1072.36000186205,4117.5,5.32999992370605,4741.4700050354,259,BK69,QN20
16,4.327497,51.7300002574921,214,0,232.60000038147,12,BK88,BK63
24,6.109995,148.790001869202,640.5,0,671.819995880127,13,BX14,NYS
16160,3418.706402,56982.5599722862,200593.02,5393.36996936798,227439.650473613,9355,MN40,QN28
4806,1485.302240,35041.9799786508,106855.5,6840.48995828629,126357.681179047,2743,MN17,QN51
650,185.999584,5311.25000214577,15566,429.209997653961,18225.7000198364,372,MN24,BK23
83,18.872480,528.030004382133,2516.61000061035,306.130000114441,3209.06000995636,53,MN35,NJ
88,29.899703,976.640001296997,2722,0,2895.40999984741,45,QN70,BK17
53597,5152.588616,102590.349985745,373460.500005245,4528.31998586655,442349.300636292,31531,LGA,QN72
109,56.194133,1090.85998702049,8032.41000366211,804.829998970032,9895.6900434494,85,QN96,NJ
25,2.265551,32.2600003480911,151,0,155.5,9,QN57,BK83
162,77.660241,1993.91000056267,5827.5,163.109998703003,6759.74001312256,98,MN17,BK98
11689,1443.603456,24680.6100167632,92861.5,36.7799997329712,110804.710168362,6838,BK76,MN27
203,82.310772,2373.26000058651,15240.0400009155,1747.09999370575,18994.0001296997,158,MN98,NJ
5,1.001109,18.9199998378754,64.5,0,70.8999996185303,4,BK79,QN54
4,1.172222,30.2499990463257,92.5,0,102.200000762939,2,QN66,BK60
20,6.421938,122.200001239777,400.5,0,473.779998779297,14,BK34,BK77
9,1.598609,17.309999704361,77.5,0,92.5200004577637,5,BK89,QN20
3516,1389.099198,42942.5400118008,157119.939998627,20489.4699854851,199534.500019073,2022,MN09,EWR
2039,270.170401,3279.40999916196,14119.5,5.32999992370605,16353.8600244522,1082,BK09,BK92
1902,555.079831,13709.910007,41353.5,4163.42997741699,51278.8406419754,1139,MN13,QN37
14,2.831384,49.8799992799759,168,5.32999992370605,188.540002822876,10,QN56,QN21
117,7.157477,116.110000789165,569.5,0,663.589999675751,67,QN56,QN53
91,38.581923,1077.44000124931,3133.5,5.32999992370605,3321.18000030518,57,QN31,BK17
4,2.527776,34.5599994659424,113,5.32999992370605,147.129999160767,4,QN21,BK75
2,0.405833,12.6000003814697,35.5,0,43.7999992370605,1,QN21,BX29
1,0.407222,4.80000019073486,20.5,0,21,1,BX31,BK09
6,0.849999,26.8199996948242,75.5,0,78.5,2,BK30,BK50
1714,277.327980,5961.12999276072,19418.5,1793.73999118805,22729.3199596405,938,MN34,QN63
9552,966.402824,12045.4099819213,54848.5,0,66513.3300123215,5582,BK69,BK37
1191,337.978061,10058.6999914646,28805.5,73.7599992752075,31529.5199956894,678,MN15,BX10
12,3.394718,73.8900012969971,234,13.5799999237061,286.309997558594,8,NJ,BK42
3,0.801111,19.5,56.5,5.32999992370605,124.660003662109,1,MN98,BK50
1,0.375833,6.19999980926514,22.5,0,29.3700008392334,1,BX33,BK61
5166,908.760545,15241.9000078887,54596,216.949997672811,60047.6500327587,2960,MN31,QN50
17448,2312.555934,33380.3699985668,133214.399999619,192.759998321533,153667.630100727,10283,QN31,QN72
186583,27839.129692,366740.460050156,1497244.22999954,146.519998788834,1769434.95137167,109166,MN15,MN32
45,18.764987,379.009999752045,1205,31.4499998092651,1459.79000473022,29,BK32,MN09
2,0.200000,3.13000011444092,12.5,0,13,1,QN19,BK85
27,8.462771,251.900002479553,721.5,5.32999992370605,800.990001678467,19,MN50,BX07
49,14.386656,448.710001945496,1269,10.6599998474121,1438.11999893188,27,MN28,QN34
